time lambda_sum beta_sun ra dec x_sun y_sun z_sun x_gc y_gc z_gc dist v_gsr
-3.5659 309.148 -19.8719 242.345 6.52531 24.1248 -29.6351 -13.8118 -22.026 10.097 25.446 40.6326 45.4278 
-3.5633 308.324 -20.1917 241.812 7.17406 23.7193 -30.0077 -14.067 -21.715 10.218 25.953 40.7547 45.6479 
-3.5607 307.501 -20.5058 241.28 7.81903 23.3087 -30.3754 -14.3197 -21.398 10.337 26.456 40.8781 45.8694 
-3.5581 306.68 -20.8131 240.749 8.45826 22.8934 -30.7366 -14.5685 -21.075 10.453 26.953 41.001 46.0766 
-3.5548 305.656 -21.1899 240.088 9.25124 22.3687 -31.1797 -14.8763 -20.664 10.596 27.567 41.1563 46.3349 
-3.5515 304.634 -21.5581 239.428 10.0382 21.8367 -31.6145 -15.1802 -20.244 10.736 28.174 41.3129 46.5869 
-3.5482 303.614 -21.9179 238.771 10.8183 21.2978 -32.0392 -15.4796 -19.815 10.873 28.772 41.4696 46.8329 
-3.5449 302.596 -22.2676 238.113 11.5903 20.7526 -32.455 -15.7738 -19.378 11.006 29.362 41.6271 47.0722 
-3.5416 301.58 -22.6085 237.457 12.3556 20.2012 -32.8619 -16.0638 -18.933 11.136 29.944 41.7856 47.3056 
-3.5383 300.567 -22.9409 236.802 13.1141 19.6436 -33.2598 -16.3494 -18.48 11.263 30.518 41.9451 47.54 
-3.5351 299.555 -23.2648 236.147 13.8661 19.0799 -33.6488 -16.6308 -18.019 11.387 31.084 42.1054 47.7699 
-3.5318 298.546 -23.5786 235.492 14.6096 18.5111 -34.0282 -16.9067 -17.551 11.507 31.641 42.266 47.9796 
-3.5285 297.54 -23.8839 234.839 15.3456 17.9373 -34.398 -17.178 -17.076 11.624 32.189 42.4271 48.1905 
-3.5252 296.537 -24.1805 234.185 16.0747 17.3582 -34.7591 -17.445 -16.594 11.738 32.729 42.5891 48.3942 
-3.5219 295.535 -24.4686 233.53 16.797 16.774 -35.1115 -17.7077 -16.105 11.849 33.261 42.7521 48.5945 
-3.5186 294.538 -24.748 232.877 17.5115 16.1858 -35.4544 -17.9657 -15.61 11.957 33.784 42.9157 48.7811 
-3.5153 293.543 -25.0175 232.222 18.2175 15.5934 -35.7882 -18.2181 -15.109 12.061 34.298 43.0795 48.9565 
-3.5121 292.552 -25.2785 231.567 18.9162 14.9968 -36.1134 -18.4662 -14.602 12.162 34.804 43.2445 49.1291 
-3.5088 291.563 -25.5324 230.912 19.6085 14.3963 -36.4291 -18.7106 -14.089 12.261 35.301 43.4099 49.2991 
-3.5055 290.579 -25.7764 230.256 20.2918 13.7926 -36.7358 -18.9493 -13.571 12.356 35.789 43.5756 49.4516 
-3.5022 289.596 -26.011 229.597 20.9675 13.1845 -37.0343 -19.1827 -13.047 12.447 36.269 43.7418 49.5983 
-3.4989 288.619 -26.238 228.94 21.6353 12.5745 -37.3236 -19.4123 -12.519 12.536 36.74 43.9091 49.7287 
-3.4956 287.644 -26.4572 228.28 22.2965 11.9605 -37.6036 -19.6372 -11.985 12.622 37.202 44.0761 49.8639 
-3.4923 286.674 -26.668 227.621 22.9493 11.3444 -37.8746 -19.8574 -11.447 12.705 37.655 44.2437 49.9732 
-3.4884 285.516 -26.9091 226.827 23.7214 10.6021 -38.1885 -20.1149 -10.796 12.8 38.187 44.4452 50.1057 
-3.4845 284.363 -27.1388 226.031 24.4826 9.85636 -38.4904 -20.366 -10.139 12.891 38.707 44.6479 50.2159 
-3.4805 283.217 -27.3563 225.233 25.2315 9.10793 -38.7787 -20.6094 -9.4764 12.977 39.213 44.8496 50.3106 
-3.4766 282.078 -27.5636 224.434 25.9699 8.35727 -39.055 -20.8474 -8.8089 13.06 39.707 45.0527 50.3874 
-3.4726 280.946 -27.7585 223.632 26.6962 7.60422 -39.3198 -21.078 -8.1366 13.138 40.189 45.2565 50.445 
-3.4687 279.821 -27.9428 222.828 27.4106 6.84997 -39.5711 -21.3018 -7.4601 13.212 40.657 45.4595 50.4905 
-3.4647 278.703 -28.1148 222.02 28.1125 6.0942 -39.8112 -21.5182 -6.7797 13.281 41.113 45.6629 50.5161 
-3.4608 277.593 -28.2775 221.212 28.8036 5.33759 -40.0387 -21.7289 -6.0956 13.347 41.556 45.8664 50.5219 
-3.4569 276.491 -28.4294 220.4 29.4828 4.58035 -40.2549 -21.9331 -5.4084 13.409 41.987 46.0705 50.5012 
-3.4529 275.398 -28.5699 219.586 30.1492 3.8229 -40.4591 -22.1296 -4.7184 13.466 42.405 46.2739 50.4696 
-3.449 274.313 -28.7014 218.77 30.8045 3.06566 -40.6511 -22.3203 -4.0258 13.52 42.81 46.4769 50.4084 
-3.445 273.236 -28.8226 217.951 31.4477 2.30876 -40.832 -22.5045 -3.3311 13.57 43.203 46.6802 50.3312 
-3.4411 272.169 -28.934 217.129 32.0788 1.55283 -41.0011 -22.6819 -2.6347 13.616 43.583 46.8825 50.2317 
-3.4365 270.935 -29.0521 216.168 32.8001 0.672019 -41.1844 -22.8809 -1.8202 13.665 44.011 47.1183 50.0854 
-3.4319 269.713 -29.1564 215.202 33.5042 -0.206828 -41.3525 -23.0702 -1.0043 13.708 44.422 47.3529 49.9107 
-3.4273 268.505 -29.2494 214.233 34.1928 -1.08331 -41.5061 -23.2519 -0.18742 13.747 44.817 47.5876 49.7026 
-3.4227 267.31 -29.3306 213.261 34.865 -1.95686 -41.6445 -23.4249 0.62998 13.781 45.195 47.8207 49.4646 
-3.4181 266.128 -29.3998 212.285 35.5207 -2.82723 -41.769 -23.5893 1.4474 13.81 45.557 48.053 49.1923 
-3.4135 264.96 -29.4589 211.307 36.161 -3.69365 -41.8783 -23.7458 2.2644 13.835 45.902 48.2835 48.8865 
-3.4089 263.805 -29.5056 210.324 36.7838 -4.55613 -41.974 -23.8927 3.0805 13.854 46.231 48.5123 48.5494 
-3.4043 262.664 -29.5425 209.339 37.3911 -5.41404 -42.0558 -24.032 3.8953 13.869 46.544 48.7395 48.1774 
-3.3997 261.538 -29.5699 208.351 37.9827 -6.2669 -42.1239 -24.1635 4.7083 13.88 46.841 48.965 47.772 
-3.3951 260.426 -29.5867 207.36 38.5577 -7.11478 -42.1793 -24.2865 5.5192 13.886 47.123 49.1889 47.3327 
-3.3898 259.172 -29.5949 206.224 39.1959 -8.07677 -42.2264 -24.4177 6.4428 13.888 47.426 49.4422 46.7893 
-3.3846 257.937 -29.5923 205.086 39.8141 -9.03062 -42.2556 -24.539 7.3625 13.885 47.708 49.6916 46.2006 
-3.3793 256.72 -29.5776 203.944 40.4113 -9.97644 -42.2694 -24.6497 8.2778 13.876 47.971 49.9383 45.5677 
-3.374 255.522 -29.5527 202.8 40.9887 -10.9134 -42.2666 -24.7506 9.1882 13.862 48.214 50.1812 44.8915 
-3.3688 254.343 -29.5176 201.653 41.546 -11.8411 -42.2483 -24.8418 10.093 13.843 48.438 50.4207 44.1704 
-3.3635 253.183 -29.4728 200.504 42.0837 -12.7592 -42.2147 -24.9234 10.992 13.819 48.643 50.6563 43.406 
-3.3583 252.04 -29.4188 199.353 42.6021 -13.6677 -42.1658 -24.9954 11.885 13.79 48.829 50.8874 42.5986 
-3.353 250.916 -29.356 198.201 43.101 -14.5655 -42.1018 -25.0576 12.771 13.756 48.996 51.1136 41.7482 
-3.3471 249.674 -29.2762 196.903 43.6404 -15.5625 -42.0124 -25.1174 13.759 13.713 49.162 51.3626 40.7413 
-3.3412 248.455 -29.1861 195.606 44.1555 -16.5453 -41.9061 -25.1655 14.737 13.664 49.306 51.6059 39.6792 
-3.3353 247.258 -29.0875 194.308 44.6482 -17.5137 -41.7817 -25.2029 15.705 13.61 49.427 51.8423 38.5654 
-3.3294 246.082 -28.9795 193.008 45.1181 -18.4679 -41.6405 -25.2286 16.663 13.55 49.526 52.0718 37.4024 
-3.3234 244.93 -28.8634 191.711 45.5651 -19.4062 -41.4835 -25.2439 17.609 13.485 49.604 52.2947 36.1889 
-3.3175 243.799 -28.74 190.415 45.9905 -20.3283 -41.31 -25.2484 18.543 13.415 49.66 52.5094 34.9229 
-3.3116 242.687 -28.6093 189.12 46.3949 -21.2354 -41.1205 -25.2425 19.466 13.34 49.695 52.7164 33.6113 
-3.305 241.477 -28.4572 187.684 46.8206 -22.2242 -40.8922 -25.2249 20.477 13.252 49.71 52.9375 32.1007 
-3.2985 240.292 -28.2962 186.252 47.2194 -23.1914 -40.6461 -25.1936 21.471 13.157 49.7 53.1476 30.5269 
-3.2919 239.132 -28.1296 184.825 47.5951 -24.1381 -40.3824 -25.1518 22.449 13.058 49.666 53.3479 28.9006 
-3.2853 237.993 -27.9559 183.401 47.947 -25.0641 -40.1005 -25.0973 23.411 12.953 49.607 53.5363 27.2216 
-3.2788 236.878 -27.7764 181.984 48.2756 -25.9677 -39.8016 -25.0313 24.355 12.843 49.524 53.7127 25.4902 
-3.2722 235.787 -27.5911 180.573 48.5812 -26.8493 -39.4877 -24.9542 25.281 12.728 49.419 53.8783 23.7043 
-3.265 234.609 -27.3813 179.028 48.8926 -27.7945 -39.1236 -24.8566 26.28 12.596 49.277 54.0466 21.6871 
-3.2577 233.458 -27.1657 177.494 49.1779 -28.7107 -38.7405 -24.7451 27.255 12.458 49.107 54.1983 19.6051 
-3.2505 232.329 -26.945 175.967 49.4391 -29.6011 -38.3394 -24.6214 28.209 12.315 48.911 54.3355 17.4707 
-3.2433 231.225 -26.72 174.453 49.6761 -30.4618 -37.9213 -24.4852 29.138 12.167 48.689 54.4561 15.2788 
-3.236 230.143 -26.4903 172.948 49.8902 -31.296 -37.4863 -24.3369 30.045 12.014 48.442 54.5614 13.0345 
-3.2281 228.987 -26.2356 171.321 50.0985 -32.1724 -36.9932 -24.1617 31.006 11.842 48.144 54.6567 10.525 
-3.2203 227.855 -25.9762 169.708 50.281 -33.0145 -36.4806 -23.9719 31.938 11.664 47.816 54.7307 7.95533 
-3.2124 226.748 -25.713 168.111 50.439 -33.8216 -35.9504 -23.7688 32.84 11.481 47.46 54.784 5.32383 
-3.2045 225.662 -25.4452 166.529 50.5724 -34.5939 -35.4027 -23.5515 33.712 11.292 47.076 54.8157 2.63645 
-3.1966 224.597 -25.1748 164.962 50.6838 -35.3313 -34.8382 -23.3221 34.554 11.099 46.665 54.8263 -0.10547 
-3.1887 223.552 -24.9017 163.411 50.7742 -36.0339 -34.2568 -23.0806 35.366 10.902 46.227 54.815 -2.90235 
-3.1802 222.441 -24.6024 161.751 50.8479 -36.7532 -33.6088 -22.8042 36.209 10.683 45.722 54.7757 -5.99407 
-3.1716 221.352 -24.2987 160.109 50.8967 -37.4303 -32.9433 -22.5125 37.015 10.458 45.187 54.7093 -9.14845 
-3.1631 220.281 -23.9927 158.485 50.9237 -38.0652 -32.2599 -22.2077 37.784 10.229 44.622 54.6154 -12.3613 
-3.1545 219.23 -23.6842 156.884 50.9289 -38.6563 -31.561 -21.8899 38.514 9.9959 44.029 54.4938 -15.6366 
-3.146 218.194 -23.3724 155.299 50.9129 -39.2043 -30.8446 -21.558 39.206 9.758 43.406 54.3426 -18.9694 
-3.1375 217.175 -23.0578 153.732 50.8765 -39.7085 -30.1128 -21.2131 39.859 9.5159 42.755 54.1621 -22.3609 
-3.1289 216.17 -22.7402 152.185 50.8201 -40.1683 -29.3666 -20.8553 40.472 9.2697 42.077 53.9521 -25.8116 
-3.1204 215.178 -22.4198 150.655 50.7449 -40.5832 -28.6052 -20.4849 41.045 9.0198 41.371 53.7112 -29.3197 
-3.1112 214.125 -22.0716 149.029 50.6429 -40.9794 -27.7708 -20.0725 41.616 8.7466 40.582 53.4176 -33.1642 
-3.102 213.082 -21.7198 147.418 50.5203 -41.3232 -26.9193 -19.6457 42.14 8.4694 39.761 53.0868 -37.0741 
-3.0928 212.05 -21.364 145.826 50.377 -41.6143 -26.0536 -19.2054 42.616 8.1884 38.911 52.7199 -41.053 
-3.0836 211.027 -21.0042 144.252 50.2135 -41.8516 -25.1739 -18.7518 43.043 7.9038 38.032 52.3155 -45.1002 
-3.0744 210.012 -20.6403 142.693 50.0304 -42.0332 -24.2798 -18.2846 43.419 7.6158 37.123 51.8712 -49.2183 
-3.0652 209.002 -20.2714 141.148 49.8274 -42.1612 -23.3726 -17.8047 43.746 7.3246 36.186 51.3892 -53.4063 
-3.056 207.997 -19.8976 139.615 49.6049 -42.2328 -22.453 -17.3121 44.021 7.0304 35.221 50.8671 -57.6688 
-3.0468 206.994 -19.518 138.094 49.3626 -42.248 -21.5211 -16.8068 44.244 6.7333 34.228 50.3043 -61.9993 
-3.0376 205.992 -19.1324 136.582 49.1004 -42.206 -20.5779 -16.2895 44.414 6.4337 33.208 49.7005 -66.4131 
-3.029 205.06 -18.7681 135.185 48.8386 -42.1155 -19.6924 -15.7982 44.524 6.1532 32.237 49.1028 -70.5748 
-3.0205 204.124 -18.3972 133.791 48.5589 -41.9742 -18.7968 -15.2966 44.587 5.8708 31.242 48.4679 -74.8108 
-3.0119 203.183 -18.0191 132.4 48.2606 -41.7816 -17.8932 -14.7849 44.602 5.5865 30.225 47.7961 -79.1122 
-3.0034 202.237 -17.6331 131.011 47.943 -41.5368 -16.9818 -14.2635 44.568 5.3006 29.186 47.0865 -83.4862 
-2.9948 201.28 -17.2383 129.62 47.6053 -41.2385 -16.062 -13.732 44.484 5.0132 28.124 46.3376 -87.9391 
-2.9863 200.313 -16.8336 128.226 47.2461 -40.8872 -15.1356 -13.1911 44.35 4.7244 27.041 45.5506 -92.4676 
-2.9784 199.408 -16.4502 126.932 46.8945 -40.5136 -14.2734 -12.6831 44.18 4.4567 26.021 44.7878 -96.7208 
-2.9705 198.488 -16.0563 125.631 46.5221 -40.0935 -13.4058 -12.1672 43.966 4.1881 24.983 43.9914 -101.043 
-2.9626 197.553 -15.6511 124.321 46.1279 -39.6238 -12.5336 -11.6434 43.705 3.9187 23.927 43.1591 -105.434 
-2.9548 196.598 -15.2327 122.998 45.7097 -39.1056 -11.6564 -11.1117 43.398 3.6486 22.853 42.2917 -109.902 
-2.9469 195.621 -14.8004 121.66 45.2659 -38.536 -10.7749 -10.5724 43.042 3.3781 21.761 41.3871 -114.44 
-2.9396 194.703 -14.3896 120.416 44.834 -37.9689 -9.96288 -10.0712 42.673 3.1297 20.744 40.5256 -118.672 
-2.9324 193.76 -13.9639 119.154 44.3764 -37.3581 -9.14853 -9.56388 42.262 2.8812 19.713 39.6332 -122.962 
-2.9252 192.789 -13.521 117.87 43.8899 -36.7022 -8.33117 -9.05018 41.808 2.6325 18.667 38.7088 -127.319 
-2.9186 191.879 -13.1022 116.682 43.4205 -36.0662 -7.58657 -8.57801 41.357 2.4065 17.704 37.8406 -131.339 
-2.912 190.939 -12.6661 115.47 42.9227 -35.3908 -6.84042 -8.10084 40.868 2.1807 16.729 36.9448 -135.409 
-2.9055 189.964 -12.2101 114.228 42.3924 -34.6755 -6.09176 -7.61841 40.341 1.9551 15.741 36.0214 -139.528 
-2.8996 189.056 -11.7816 113.087 41.8858 -33.9962 -5.41856 -7.1803 39.832 1.7524 14.843 35.1662 -143.279 
-2.8936 188.112 -11.333 111.916 41.3469 -33.2837 -4.74412 -6.73812 39.291 1.55 13.935 34.2887 -147.06 
-2.8877 187.13 -10.8628 110.715 40.7732 -32.5362 -4.06984 -6.29226 38.716 1.3482 13.018 33.388 -150.872 
-2.8818 186.104 -10.3679 109.478 40.16 -31.7537 -3.39574 -5.84263 38.107 1.1469 12.092 32.4648 -154.706 
-2.8765 185.151 -9.90505 108.345 39.5781 -31.0266 -2.79688 -5.43979 37.535 0.96861 11.261 31.6238 -158.141 
-2.8713 184.154 -9.41773 107.177 38.9572 -30.2708 -2.19851 -5.03415 36.935 0.79094 10.423 30.7652 -161.563 
-2.866 183.109 -8.90355 105.971 38.2934 -29.4845 -1.60169 -4.62583 36.305 0.61401 9.5786 29.8881 -164.995 
-2.8614 182.15 -8.42857 104.879 37.6723 -28.7711 -1.07992 -4.26621 35.729 0.45988 8.8336 29.1057 -167.975 
-2.8568 181.144 -7.92791 103.752 37.01 -28.0322 -0.559638 -3.90449 35.128 0.30646 8.0835 28.3084 -170.936 
-2.8522 180.085 -7.39834 102.583 36.3011 -27.269 -0.040479 -3.54082 34.503 0.15384 7.3282 27.4979 -173.856 
-2.8476 178.968 -6.83664 101.37 35.5403 -26.4803 0.477035 -3.17528 33.853 0.0021038 6.568 26.6743 -176.721 
-2.8437 177.959 -6.3268 100.291 34.8421 -25.7822 0.91882 -2.86041 33.274 -0.12718 5.9125 25.9567 -179.106 
-2.8397 176.896 -5.78763 99.1724 34.096 -25.0649 1.35916 -2.54426 32.676 -0.25569 5.2535 25.2303 -181.432 
-2.8358 175.773 -5.216 98.0091 33.2967 -24.3274 1.79783 -2.22687 32.058 -0.38334 4.591 24.4951 -183.647 
-2.8319 174.585 -4.60848 96.7984 32.4382 -23.5677 2.23403 -1.90824 31.418 -0.51005 3.9253 23.7502 -185.749 
-2.8286 173.538 -4.07169 95.7486 31.6721 -22.919 2.59596 -1.6419 30.869 -0.61487 3.3681 23.1239 -187.389 
-2.8253 172.434 -3.50428 94.6589 30.8548 -22.2541 2.956 -1.37476 30.304 -0.71894 2.8087 22.4916 -188.888 
-2.822 171.267 -2.90334 93.5252 29.981 -21.5743 3.31422 -1.107 29.724 -0.82218 2.2473 21.8554 -190.244 
-2.8187 170.03 -2.26544 92.3442 29.0446 -20.8775 3.67003 -0.838577 29.127 -0.92454 1.684 21.2142 -191.405 
-2.8154 168.715 -1.58666 91.1108 28.0382 -20.1647 4.0237 -0.569564 28.514 -1.026 1.1188 20.5701 -192.344 
-2.8128 167.602 -1.0119 90.0833 27.1779 -19.5819 4.30464 -0.35413 28.011 -1.1063 0.6655 20.0526 -192.91 
-2.8102 166.428 -0.405606 89.0167 26.2629 -18.9873 4.58356 -0.138277 27.496 -1.186 0.21118 19.5332 -193.259 
-2.8075 165.19 0.234171 87.9087 25.289 -18.3818 4.86026 0.0777099 26.97 -1.265 -0.24363 19.0137 -193.391 
-2.8049 163.882 0.908905 86.7589 24.2528 -17.7658 5.13374 0.293381 26.433 -1.3431 -0.69783 18.495 -193.259 
-2.8023 162.501 1.62205 85.5651 23.1482 -17.1375 5.40296 0.50884 25.883 -1.4204 -1.1509 17.9762 -192.835 
-2.7997 161.039 2.37678 84.3241 21.9688 -16.4968 5.6676 0.724008 25.32 -1.4969 -1.6025 17.4583 -192.076 
-2.797 159.489 3.17484 83.0314 20.7091 -15.8458 5.92813 0.938435 24.746 -1.5723 -2.0525 16.9444 -190.929 
-2.7944 157.839 4.0214 81.6828 19.3595 -15.1817 6.18344 1.15244 24.158 -1.6468 -2.5006 16.4331 -189.33 
-2.7924 156.532 4.68923 80.6317 18.2843 -14.6761 6.37173 1.31237 23.709 -1.7019 -2.8353 16.0533 -187.798 
-2.7905 155.158 5.38801 79.5444 17.15 -14.163 6.55673 1.47201 23.252 -1.7565 -3.1686 15.6764 -185.94 
-2.7885 153.715 6.11767 78.4182 15.9541 -13.6435 6.73868 1.63097 22.788 -1.8103 -3.5004 15.3041 -183.729 
-2.7865 152.195 6.88096 77.2505 14.6909 -13.1166 6.91719 1.78948 22.316 -1.8635 -3.8306 14.9363 -181.106 
-2.7845 150.591 7.67857 76.0379 13.3564 -12.5822 7.09219 1.94732 21.836 -1.9159 -4.1591 14.5741 -178.048 
-2.7826 148.901 8.51111 74.7788 11.9475 -12.0415 7.26365 2.10447 21.349 -1.9676 -4.4856 14.2193 -174.51 
-2.7806 147.114 9.38073 73.4683 10.4574 -11.4926 7.43097 2.26092 20.853 -2.0185 -4.81 13.8712 -170.417 
-2.7786 145.225 10.2859 72.1038 8.88439 -10.9373 7.5946 2.41644 20.35 -2.0685 -5.1322 13.5329 -165.732 
-2.7767 143.224 11.2287 70.6806 7.22138 -10.3738 7.75371 2.57117 19.838 -2.1177 -5.4519 13.204 -160.392 
-2.7747 141.106 12.2069 69.1948 5.46629 -9.80307 7.90852 2.72483 19.318 -2.1659 -5.769 12.8868 -154.345 
-2.7727 138.861 13.2195 67.6424 3.61551 -9.22522 8.05881 2.87747 18.79 -2.2132 -6.0833 12.5829 -147.522 
-2.7714 137.289 13.9128 66.5676 2.32636 -8.83551 8.15619 2.97863 18.433 -2.2442 -6.2911 12.388 -142.52 
-2.7701 135.655 14.6195 65.4588 0.992325 -8.44221 8.25132 3.07924 18.072 -2.2747 -6.4975 12.1999 -137.116 
-2.7688 133.958 15.3373 64.3163 -0.384907 -8.04633 8.34435 3.17929 17.708 -2.3048 -6.7024 12.02 -131.331 
-2.7675 132.192 16.0664 63.135 -1.80916 -7.64594 8.4347 3.27871 17.339 -2.3343 -6.9057 11.8471 -125.11 
-2.7661 130.359 16.8027 61.9164 -3.27586 -7.24298 8.52288 3.37747 16.967 -2.3633 -7.1074 11.6836 -118.468 
-2.7648 128.455 17.5457 60.6576 -4.78693 -6.83651 8.6085 3.47569 16.591 -2.3919 -7.3074 11.5293 -111.389 
-2.7635 126.479 18.2914 59.3559 -6.34008 -6.42653 8.69154 3.57307 16.211 -2.4198 -7.5056 11.3846 -103.855 
-2.7622 124.431 19.0384 58.0109 -7.93449 -6.01312 8.77174 3.66985 15.827 -2.4473 -7.7018 11.2503 -95.8758 
-2.7609 122.313 19.7801 56.6212 -9.56411 -5.59719 8.84953 3.7657 15.44 -2.4741 -7.8961 11.1276 -87.4645 
-2.7596 120.118 20.5172 55.1814 -11.2329 -5.17684 8.92424 3.86092 15.048 -2.5004 -8.0884 11.0158 -78.5788 
-2.7583 117.85 21.243 53.6912 -12.9335 -4.75308 8.99599 3.9552 14.652 -2.526 -8.2785 10.9162 -69.2669 
-2.7569 115.516 21.9522 52.1519 -14.6587 -4.32691 9.06493 4.04856 14.253 -2.551 -8.4663 10.8299 -59.5628 
-2.7556 113.115 22.6419 50.5588 -16.4074 -3.89735 9.13079 4.14105 13.85 -2.5754 -8.6518 10.7568 -49.4653 
-2.7543 110.643 23.3085 48.9067 -18.1772 -3.46345 9.19324 4.23262 13.442 -2.5991 -8.8349 10.697 -38.9792 
-2.753 108.117 23.9444 47.2 -19.9552 -3.02719 9.25261 4.3231 13.031 -2.6221 -9.0154 10.6519 -28.1891 
-2.7517 105.535 24.5472 45.4346 -21.7389 -2.58765 9.30853 4.41262 12.616 -2.6445 -9.1932 10.6215 -17.1064 
-2.7504 102.905 25.1109 43.6075 -23.5203 -2.14478 9.36105 4.50089 12.197 -2.666 -9.3683 10.606 -5.79178 
-2.7491 100.238 25.6318 41.7227 -25.2896 -1.69964 9.4102 4.5881 11.775 -2.6869 -9.5405 10.6062 5.70308 
-2.7477 97.5323 26.108 39.7707 -27.0462 -1.25026 9.45548 4.67417 11.348 -2.707 -9.7098 10.6215 17.3593 
-2.7464 94.8069 26.5337 37.7585 -28.7746 -0.798649 9.49716 4.75882 10.918 -2.7262 -9.8759 10.6527 29.0658 
-2.7451 92.065 26.9083 35.6822 -30.4718 -0.343806 9.53513 4.84234 10.484 -2.7447 -10.039 10.6998 40.7955 
-2.7438 89.3173 27.2311 33.5434 -32.1305 0.114017 9.56836 4.92439 10.046 -2.7624 -10.198 10.7618 52.5009 
-2.7425 86.5781 27.4967 31.3444 -33.7375 0.573981 9.59923 5.00526 9.6054 -2.7792 -10.355 10.841 64.0947 
-2.7412 83.852 27.7099 29.0857 -35.2926 1.03672 9.62454 5.08435 9.1608 -2.7951 -10.507 10.9342 75.5326 
-2.7399 81.1495 27.8681 26.7688 -36.7865 1.50204 9.64635 5.16208 8.7129 -2.8101 -10.656 11.0433 86.7758 
-2.7392 79.8099 27.9277 25.5899 -37.5091 1.73559 9.65558 5.20038 8.4877 -2.8173 -10.729 11.1034 92.3094 
-2.7385 78.4789 27.9741 24.3972 -38.2147 1.9698 9.6637 5.23822 8.2616 -2.8242 -10.801 11.1672 97.7695 
-2.7379 77.1587 28.0083 23.1929 -38.9027 2.20446 9.67072 5.27577 8.0348 -2.831 -10.872 11.2346 103.155 
-2.7372 75.8494 28.0294 21.9756 -39.5718 2.43971 9.67667 5.31275 7.8072 -2.8374 -10.942 11.3055 108.465 
-2.7366 74.5519 28.0377 20.7465 -40.2217 2.67573 9.68243 5.34969 7.5788 -2.8437 -11.012 11.381 113.703 
-2.7359 73.2669 28.0352 19.5068 -40.8533 2.91209 9.68617 5.38591 7.3496 -2.8497 -11.08 11.4591 118.848 
-2.7353 71.9956 28.0214 18.2573 -41.4654 3.14892 9.68882 5.42176 7.1197 -2.8555 -11.147 11.5406 123.898 
-2.7346 70.7386 27.9962 16.9983 -42.0572 3.38621 9.69041 5.45713 6.8891 -2.861 -11.213 11.6254 128.859 
-2.7339 69.4965 27.9605 15.7307 -42.6289 3.62397 9.69092 5.49212 6.6578 -2.8663 -11.278 11.7137 133.722 
-2.7333 68.2692 27.9143 14.4546 -43.1803 3.8623 9.69035 5.52663 6.4257 -2.8713 -11.342 11.8052 138.489 
-2.7326 67.058 27.8596 13.1727 -43.7121 4.10065 9.6878 5.56051 6.1931 -2.8761 -11.404 11.8991 143.154 
-2.732 65.8632 27.794 11.8835 -44.2219 4.33982 9.6851 5.59416 5.9597 -2.8806 -11.466 11.9971 147.716 
-2.7313 64.6855 27.7195 10.5898 -44.7111 4.57935 9.68135 5.62741 5.7257 -2.8849 -11.527 12.0982 152.171 
-2.7307 63.524 27.6374 9.29153 -45.1805 4.81903 9.67562 5.65995 5.4911 -2.8889 -11.586 12.2015 156.523 
-2.73 62.3799 27.5473 7.99016 -45.6294 5.05906 9.66884 5.6921 5.2559 -2.8927 -11.644 12.3077 160.766 
-2.7293 61.2539 27.4493 6.68686 -46.0572 5.29938 9.66104 5.72375 5.0202 -2.8962 -11.701 12.4169 164.901 
-2.7287 60.1455 27.3441 5.38235 -46.4647 5.54006 9.65219 5.75502 4.7839 -2.8995 -11.757 12.5291 168.925 
-2.728 59.0549 27.2319 4.07726 -46.8516 5.78113 9.64231 5.7858 4.547 -2.9025 -11.812 12.644 172.84 
-2.7274 57.983 27.1134 2.77404 -47.2183 6.02236 9.63142 5.81618 4.3097 -2.9053 -11.866 12.7617 176.642 
-2.7267 56.9277 26.9896 1.4716 -47.5663 6.26364 9.61858 5.84584 4.0719 -2.9078 -11.918 12.8811 180.341 
-2.7261 55.8922 26.859 0.173121 -47.893 6.50543 9.60567 5.87524 3.8336 -2.91 -11.97 13.0041 183.923 
-2.7254 54.8735 26.7244 358.878 -48.2019 6.74716 9.59081 5.904 3.5949 -2.912 -12.02 13.1288 187.402 
-2.7247 53.8731 26.5846 357.588 -48.4915 6.98908 9.57497 5.93226 3.3558 -2.9137 -12.069 13.2559 190.768 
-2.7241 52.889 26.4413 356.303 -48.7641 7.23093 9.55718 5.95989 3.1163 -2.9152 -12.116 13.3846 194.035 
-2.7234 51.9246 26.2929 355.026 -49.0168 7.4732 9.53935 5.98726 2.8764 -2.9164 -12.163 13.5165 197.186 
-2.7228 50.9764 26.1412 353.755 -49.2528 7.71532 9.51963 6.01388 2.6362 -2.9173 -12.208 13.6498 200.241 
-2.7221 50.0461 25.9862 352.494 -49.4715 7.95752 9.49892 6.0401 2.3957 -2.918 -12.252 13.7853 203.186 
-2.7215 49.1337 25.8279 351.243 -49.673 8.19971 9.47728 6.06581 2.155 -2.9184 -12.295 13.9229 206.023 
-2.7208 48.2362 25.6676 350 -49.8596 8.44184 9.45369 6.09088 1.9139 -2.9186 -12.336 14.0619 208.772 
-2.7201 47.3563 25.5045 348.77 -50.0299 8.68386 9.4292 6.11544 1.6727 -2.9185 -12.376 14.2027 211.414 
-2.7195 46.4935 25.3392 347.551 -50.1849 8.92586 9.40375 6.13958 1.4313 -2.9182 -12.415 14.3456 213.958 
